report_id,report_date,category,content_type,reported_user_id,region,status,resolution_time_hours,decision,reviewer_type,queue_name,reporter_user_id
33159,2024-07-26,harassment,video,2004,US,resolved,23.0,removed,human,abuse_queue,157
33160,2024-02-02,spam,comment,197,Brazil,resolved,4.0,warned,auto,spam_queue,201
33161,2024-05-12,hate,comment,63,Brazil,resolved,45.0,warned,human,abuse_queue,7141
33162,2024-07-09,hate,comment,4071,Germany,resolved,42.0,removed,human,abuse_queue,1675
33163,2024-01-26,spam,comment,187,Brazil,resolved,2.0,warned,auto,spam_queue,2028
33164,2024-12-29,hate,video,487,Germany,open,,warned,human,abuse_queue,5904
33165,2024-03-29,harassment,comment,1130,India,resolved,44.0,removed,human,abuse_queue,5286
33166,2024-04-01,spam,comment,170,Germany,resolved,11.0,removed,human,spam_queue,5823
33167,2024-02-02,spam,comment,4011,US,resolved,13.0,removed,human,spam_queue,2793
33168,2024-08-25,spam,video,3613,Germany,resolved,1.0,removed,auto,spam_queue,6893
33169,2024-01-18,hate,video,4258,Brazil,open,,removed,human,abuse_queue,7872
33170,2024-09-30,spam,video,797,Germany,resolved,46.0,removed,human,spam_queue,4169
33171,2024-10-15,spam,comment,2714,Germany,resolved,5.0,removed,auto,spam_queue,4343
33172,2024-01-27,spam,comment,1263,Germany,open,,removed,auto,spam_queue,5606
33173,2024-10-31,spam,video,1998,India,resolved,5.0,warned,auto,spam_queue,5418
33174,2024-04-17,harassment,comment,1934,Germany,resolved,50.0,removed,human,abuse_queue,3720
33175,2024-08-13,harassment,comment,3831,Germany,resolved,9.0,removed,auto,abuse_queue,231
33176,2024-11-19,spam,comment,4161,Germany,resolved,4.0,removed,auto,spam_queue,180
33177,2024-12-20,harassment,comment,66,Brazil,open,,removed,human,abuse_queue,1704
33178,2024-01-19,spam,comment,39,Germany,open,,ignored,auto,spam_queue,50
33179,2024-08-10,spam,video,1172,Brazil,open,,ignored,auto,spam_queue,3631
33180,2024-10-07,spam,comment,4214,Germany,resolved,1.0,removed,auto,spam_queue,4787
33181,2024-04-13,harassment,short,4936,Brazil,resolved,6.0,removed,auto,abuse_queue,295
33182,2024-11-27,spam,video,2964,US,resolved,2.0,removed,auto,spam_queue,3992
33183,2024-11-27,harassment,video,3892,Brazil,open,,warned,human,abuse_queue,1420
33184,2024-12-27,spam,video,4302,Brazil,resolved,5.0,rejected,auto,spam_queue,7585
33185,2024-10-15,spam,comment,1273,US,resolved,43.0,removed,human,spam_queue,6856
33186,2024-02-06,harassment,comment,4308,US,resolved,9.0,removed,auto,abuse_queue,214
33187,2024-12-13,harassment,short,146,Germany,resolved,28.0,removed,human,abuse_queue,7260
33188,2024-08-31,spam,comment,4352,Germany,open,,removed,auto,spam_queue,2608
33189,2024-02-12,spam,comment,4356,US,resolved,2.0,removed,auto,spam_queue,4321
33190,2024-05-05,harassment,short,2050,UK,resolved,29.0,removed,human,abuse_queue,202
33191,2024-01-09,spam,video,70,India,open,,removed,human,spam_queue,7525
33192,2024-01-14,spam,comment,3999,UK,resolved,2.0,removed,auto,spam_queue,1725
33193,2024-05-10,spam,video,52,Brazil,resolved,4.0,ignored,auto,spam_queue,35
33194,2024-11-20,hate,short,116,Brazil,resolved,10.0,removed,auto,abuse_queue,459
33195,2024-07-02,spam,comment,3492,Germany,resolved,27.0,removed,human,spam_queue,4621
33196,2024-10-08,hate,video,3888,Brazil,resolved,22.0,removed,human,abuse_queue,6746
33197,2024-02-22,hate,comment,3022,Germany,resolved,10.0,removed,auto,abuse_queue,5703
33198,2024-02-10,copyright,short,84,UK,resolved,47.0,removed,human,copyright_queue,828
33199,2024-12-03,copyright,video,4773,India,open,,rejected,human,copyright_queue,7053
33200,2024-12-23,copyright,comment,2891,UK,resolved,7.0,ignored,human,copyright_queue,140
33201,2024-01-21,hate,comment,1968,India,resolved,33.0,removed,human,abuse_queue,6055
33202,2024-10-21,spam,short,3310,Brazil,resolved,5.0,removed,auto,spam_queue,6692
33203,2024-07-26,spam,short,2358,UK,resolved,2.0,removed,auto,spam_queue,1367
33204,2024-05-30,spam,video,1077,US,resolved,2.0,warned,auto,spam_queue,2942
33205,2024-03-09,harassment,comment,347,US,resolved,52.0,removed,human,abuse_queue,2408
33206,2024-11-26,harassment,comment,74,UK,resolved,45.0,removed,human,abuse_queue,6102
33207,2024-11-13,copyright,short,141,US,resolved,27.0,ignored,human,copyright_queue,5498
33208,2024-10-27,copyright,comment,1152,India,resolved,5.0,ignored,auto,copyright_queue,6499
33209,2024-01-27,spam,video,2385,Germany,resolved,19.0,removed,human,spam_queue,2109
33210,2024-04-25,harassment,comment,4353,US,resolved,47.0,removed,human,abuse_queue,269
33211,2024-05-21,spam,video,2330,Germany,resolved,1.0,removed,auto,spam_queue,3680
33212,2024-02-10,harassment,video,4559,UK,resolved,17.0,removed,human,abuse_queue,6820
33213,2024-04-15,harassment,comment,2360,Brazil,resolved,40.0,removed,human,abuse_queue,91
33214,2024-03-14,copyright,comment,2987,India,open,,removed,human,copyright_queue,5198
33215,2024-02-29,hate,video,4309,Brazil,resolved,12.0,removed,auto,abuse_queue,5594
33216,2024-10-24,spam,comment,190,US,resolved,2.0,removed,auto,spam_queue,9
33217,2024-05-01,spam,comment,3584,UK,resolved,2.0,removed,auto,spam_queue,4010
33218,2024-07-21,hate,video,2755,India,resolved,5.0,removed,auto,abuse_queue,1722
33219,2024-01-11,harassment,video,3477,US,open,,removed,human,abuse_queue,6069
33220,2024-05-26,harassment,short,2245,US,resolved,10.0,removed,auto,abuse_queue,3754
33221,2024-08-03,copyright,short,2435,UK,resolved,47.0,removed,human,copyright_queue,4617
33222,2024-11-16,spam,video,214,US,resolved,5.0,removed,auto,spam_queue,222
33223,2024-10-29,harassment,comment,82,UK,resolved,5.0,removed,auto,abuse_queue,91
33224,2024-01-14,copyright,short,62,Germany,open,,removed,human,copyright_queue,5778
33225,2024-03-07,harassment,comment,3849,UK,resolved,49.0,removed,human,abuse_queue,946
33226,2024-06-28,harassment,video,3992,Germany,resolved,14.0,removed,auto,abuse_queue,5422
33227,2024-12-30,spam,comment,40,Brazil,resolved,5.0,removed,auto,spam_queue,3976
33228,2024-08-29,spam,video,2202,Brazil,resolved,1.0,removed,auto,spam_queue,298
33229,2024-06-08,spam,comment,48,UK,resolved,2.0,ignored,auto,spam_queue,7611
33230,2024-01-10,spam,comment,4895,US,resolved,2.0,rejected,auto,spam_queue,53
33231,2024-05-03,spam,comment,1427,UK,resolved,14.0,removed,human,spam_queue,284
33232,2024-09-29,copyright,comment,2299,Germany,resolved,37.0,ignored,human,copyright_queue,5174
33233,2024-08-28,spam,video,176,UK,open,,removed,human,spam_queue,5012
33234,2024-05-22,spam,comment,4792,India,resolved,9.0,rejected,human,spam_queue,7322
33235,2024-12-18,spam,comment,2884,Brazil,resolved,1.0,rejected,auto,spam_queue,140
33236,2024-06-15,harassment,short,56,UK,resolved,49.0,removed,human,abuse_queue,7668
33237,2024-02-26,copyright,video,1072,Brazil,resolved,41.0,removed,human,copyright_queue,1135
33238,2024-05-17,hate,video,4766,Brazil,open,,removed,human,abuse_queue,6416
33239,2024-11-22,harassment,comment,197,India,resolved,26.0,warned,human,abuse_queue,218
33240,2024-12-18,spam,video,3487,UK,resolved,23.0,warned,human,spam_queue,4089
33241,2024-01-17,spam,video,4833,UK,resolved,2.0,removed,auto,spam_queue,5879
33242,2024-11-27,hate,short,3910,Brazil,resolved,10.0,removed,auto,abuse_queue,5043
33243,2024-09-29,harassment,comment,2154,India,resolved,46.0,removed,human,abuse_queue,5345
33244,2024-11-29,spam,comment,1216,India,open,,removed,human,spam_queue,224
33245,2024-01-03,spam,comment,2556,UK,resolved,15.0,removed,human,spam_queue,4691
33246,2024-08-30,spam,video,1302,US,resolved,38.0,removed,human,spam_queue,4958
33247,2024-04-17,harassment,comment,33,US,resolved,54.0,removed,human,abuse_queue,7494
33248,2024-02-20,copyright,comment,2493,India,resolved,23.0,ignored,human,copyright_queue,3437
33249,2024-12-15,spam,comment,2520,US,open,,removed,human,spam_queue,7776
33250,2024-06-22,harassment,video,195,India,resolved,12.0,removed,auto,abuse_queue,1774
33251,2024-04-25,spam,comment,2440,Germany,resolved,2.0,removed,auto,spam_queue,161
33252,2024-07-01,copyright,comment,4059,India,resolved,22.0,removed,human,copyright_queue,1873
33253,2024-12-26,spam,comment,2859,Brazil,resolved,2.0,removed,auto,spam_queue,3259
33254,2024-12-20,harassment,video,503,India,resolved,10.0,removed,auto,abuse_queue,2586
33255,2024-06-02,spam,video,86,Brazil,resolved,3.0,warned,auto,spam_queue,1382
33256,2024-09-03,hate,comment,291,US,resolved,6.0,removed,auto,abuse_queue,6286
33257,2024-03-16,spam,comment,187,Brazil,resolved,2.0,removed,auto,spam_queue,825
33258,2024-08-31,spam,video,150,India,resolved,3.0,warned,auto,spam_queue,3623
33259,2024-03-21,spam,comment,164,US,resolved,3.0,ignored,auto,spam_queue,7490
33260,2024-08-16,hate,video,90,India,resolved,17.0,removed,human,abuse_queue,53
33261,2024-03-12,spam,comment,1061,India,resolved,28.0,ignored,human,spam_queue,5162
33262,2024-08-05,spam,short,129,India,resolved,1.0,removed,auto,spam_queue,4801
33263,2024-08-30,harassment,comment,1617,UK,resolved,12.0,rejected,auto,abuse_queue,70
33264,2024-11-09,hate,video,17,Germany,resolved,13.0,removed,auto,abuse_queue,5776
33265,2024-03-18,spam,video,623,US,resolved,2.0,removed,auto,spam_queue,3014
33266,2024-06-06,spam,comment,4726,Germany,resolved,19.0,warned,human,spam_queue,2470
33267,2024-02-17,harassment,comment,50,Germany,resolved,23.0,removed,human,abuse_queue,34
33268,2024-11-07,harassment,video,1223,UK,resolved,10.0,removed,auto,abuse_queue,6634
33269,2024-10-24,harassment,comment,4511,UK,resolved,34.0,removed,human,abuse_queue,3232
33270,2024-01-24,spam,video,736,UK,resolved,29.0,rejected,human,spam_queue,5054
33271,2024-04-19,copyright,comment,945,India,resolved,16.0,removed,human,copyright_queue,7478
33272,2024-02-21,spam,short,1661,Germany,open,,removed,auto,spam_queue,3113
33273,2024-10-16,spam,comment,4492,Brazil,open,,removed,auto,spam_queue,813
33274,2024-09-15,spam,video,33,India,resolved,16.0,removed,human,spam_queue,166
33275,2024-11-19,copyright,comment,4533,India,resolved,46.0,rejected,human,copyright_queue,6433
33276,2024-05-18,hate,comment,38,India,resolved,47.0,removed,human,abuse_queue,7842
33277,2024-11-01,hate,video,154,Germany,resolved,29.0,removed,human,abuse_queue,5886
33278,2024-12-03,spam,short,103,Brazil,resolved,9.0,warned,human,spam_queue,291
33279,2024-10-01,harassment,comment,2265,India,open,,removed,human,abuse_queue,4645
33280,2024-02-13,spam,short,110,US,resolved,4.0,warned,auto,spam_queue,27
33281,2024-09-15,copyright,comment,4322,Brazil,resolved,12.0,removed,human,copyright_queue,7498
33282,2024-04-22,harassment,comment,3,Brazil,resolved,24.0,removed,human,abuse_queue,2469
33283,2024-08-14,harassment,comment,160,India,resolved,38.0,removed,human,abuse_queue,7551
33284,2024-03-05,spam,short,3324,US,resolved,11.0,removed,human,spam_queue,292
33285,2024-06-11,harassment,video,3478,Brazil,resolved,47.0,removed,human,abuse_queue,1802
33286,2024-06-12,harassment,short,1337,UK,resolved,16.0,rejected,human,abuse_queue,127
33287,2024-06-14,harassment,comment,29,India,resolved,28.0,removed,human,abuse_queue,3482
33288,2024-02-08,harassment,video,2331,UK,resolved,7.0,removed,auto,abuse_queue,4709
33289,2024-06-01,spam,comment,149,UK,resolved,1.0,removed,auto,spam_queue,4332
33290,2024-11-15,harassment,comment,296,US,resolved,16.0,removed,human,abuse_queue,6145
33291,2024-12-25,hate,comment,2804,India,resolved,54.0,removed,human,abuse_queue,5618
33292,2024-09-25,spam,video,2244,UK,resolved,4.0,removed,auto,spam_queue,6708
33293,2024-11-19,spam,video,2020,Brazil,resolved,3.0,ignored,auto,spam_queue,5576
33294,2024-11-21,harassment,short,3448,US,resolved,50.0,warned,human,abuse_queue,603
33295,2024-03-15,spam,comment,2244,US,resolved,2.0,removed,auto,spam_queue,5543
33296,2024-09-13,spam,comment,382,UK,open,,warned,auto,spam_queue,3737
33297,2024-07-18,spam,video,3400,US,resolved,45.0,ignored,human,spam_queue,850
33298,2024-04-07,harassment,comment,4084,India,resolved,40.0,removed,human,abuse_queue,48
33299,2024-04-13,spam,video,3781,US,resolved,5.0,rejected,auto,spam_queue,1838
33300,2024-06-12,harassment,video,3033,UK,resolved,6.0,removed,auto,abuse_queue,7987
33301,2024-04-22,copyright,comment,72,Brazil,resolved,3.0,ignored,auto,copyright_queue,7158
33302,2024-04-12,hate,comment,1334,Germany,resolved,36.0,warned,human,abuse_queue,1480
33303,2024-02-06,hate,comment,1932,UK,resolved,41.0,removed,human,abuse_queue,1628
33304,2024-04-15,spam,comment,2237,India,resolved,23.0,rejected,human,spam_queue,4016
33305,2024-07-05,spam,short,874,Germany,resolved,14.0,removed,human,spam_queue,5317
33306,2024-12-29,spam,comment,4666,Germany,resolved,45.0,removed,human,spam_queue,1867
33307,2024-01-21,copyright,video,3366,UK,resolved,17.0,ignored,human,copyright_queue,886
33308,2024-05-27,harassment,comment,4618,India,resolved,53.0,removed,human,abuse_queue,928
33309,2024-05-08,spam,comment,122,India,resolved,38.0,warned,human,spam_queue,6444
33310,2024-07-05,spam,comment,144,Germany,resolved,1.0,removed,auto,spam_queue,5923
33311,2024-10-10,spam,comment,11,US,resolved,4.0,removed,auto,spam_queue,5388
33312,2024-07-17,harassment,video,110,US,resolved,41.0,removed,human,abuse_queue,6421
33313,2024-08-22,spam,video,140,US,resolved,4.0,removed,auto,spam_queue,184
33314,2024-04-17,spam,video,135,Brazil,resolved,3.0,removed,auto,spam_queue,5621
33315,2024-01-09,spam,video,191,India,resolved,29.0,removed,human,spam_queue,5761
33316,2024-08-13,spam,comment,3091,Brazil,resolved,5.0,removed,auto,spam_queue,4913
33317,2024-07-27,harassment,short,2810,Brazil,resolved,52.0,removed,human,abuse_queue,5086
33318,2024-09-01,spam,video,1138,UK,resolved,3.0,removed,auto,spam_queue,7588
33319,2024-10-14,spam,short,97,Brazil,resolved,3.0,ignored,auto,spam_queue,2930
33320,2024-03-06,harassment,video,1515,Germany,resolved,51.0,removed,human,abuse_queue,878
33321,2024-12-21,spam,short,103,Germany,resolved,4.0,warned,auto,spam_queue,4843
33322,2024-06-01,harassment,video,1291,Brazil,resolved,26.0,removed,human,abuse_queue,6667
33323,2024-07-09,spam,video,169,India,resolved,4.0,removed,auto,spam_queue,2127
33324,2024-08-05,spam,comment,20,India,resolved,5.0,removed,auto,spam_queue,263
33325,2024-06-02,spam,comment,36,Germany,resolved,3.0,warned,auto,spam_queue,6663
33326,2024-10-03,spam,comment,4645,Germany,resolved,1.0,removed,auto,spam_queue,7244
33327,2024-03-22,copyright,comment,2844,India,resolved,20.0,removed,human,copyright_queue,7742
33328,2024-08-08,spam,video,50,India,open,,warned,auto,spam_queue,6481
33329,2024-10-06,spam,video,4476,UK,resolved,3.0,removed,auto,spam_queue,166
33330,2024-04-20,spam,short,4314,Germany,resolved,5.0,removed,auto,spam_queue,4704
33331,2024-04-01,spam,video,4218,India,resolved,3.0,rejected,auto,spam_queue,2163
33332,2024-01-12,spam,comment,71,Brazil,resolved,2.0,removed,auto,spam_queue,298
33333,2024-05-18,spam,short,2447,Brazil,open,,removed,human,spam_queue,3311
33334,2024-06-03,hate,video,49,US,resolved,15.0,removed,auto,abuse_queue,159
33335,2024-01-23,spam,comment,704,UK,resolved,46.0,removed,human,spam_queue,7213
33336,2024-08-07,harassment,video,3810,Brazil,open,,removed,human,abuse_queue,1611
33337,2024-12-13,spam,comment,693,Germany,resolved,33.0,removed,human,spam_queue,1633
33338,2024-08-24,spam,comment,4171,US,resolved,1.0,ignored,auto,spam_queue,1808
33339,2024-09-09,hate,video,4263,Brazil,resolved,21.0,removed,human,abuse_queue,2484
33340,2024-07-01,harassment,video,162,Germany,resolved,41.0,removed,human,abuse_queue,4858
33341,2024-07-16,spam,video,2481,UK,resolved,40.0,removed,human,spam_queue,6790
33342,2024-06-18,spam,comment,129,US,resolved,5.0,ignored,auto,spam_queue,4281
33343,2024-05-02,spam,short,938,US,resolved,1.0,removed,auto,spam_queue,41
33344,2024-02-03,spam,video,4796,Germany,open,,removed,auto,spam_queue,1226
33345,2024-11-08,copyright,video,2955,UK,resolved,4.0,ignored,auto,copyright_queue,118
33346,2024-01-03,harassment,video,4025,India,resolved,22.0,removed,human,abuse_queue,852
33347,2024-01-06,copyright,comment,576,Germany,resolved,44.0,removed,human,copyright_queue,102
33348,2024-10-30,spam,comment,4486,Germany,resolved,41.0,rejected,human,spam_queue,109
33349,2024-04-11,harassment,comment,3141,Brazil,resolved,5.0,removed,auto,abuse_queue,66
33350,2024-07-10,spam,video,1710,Germany,resolved,1.0,removed,auto,spam_queue,37
33351,2024-01-13,hate,short,4240,Germany,resolved,13.0,removed,auto,abuse_queue,2861
33352,2024-02-05,spam,short,29,India,resolved,2.0,removed,auto,spam_queue,2367
33353,2024-03-10,harassment,video,69,UK,resolved,9.0,removed,auto,abuse_queue,272
33354,2024-10-15,spam,comment,134,Brazil,resolved,5.0,warned,auto,spam_queue,7872
33355,2024-04-14,harassment,short,159,UK,resolved,9.0,removed,auto,abuse_queue,4340
33356,2024-07-22,harassment,comment,401,Germany,resolved,18.0,removed,human,abuse_queue,5230
33357,2024-11-08,harassment,comment,75,UK,resolved,10.0,warned,auto,abuse_queue,7436
33358,2024-02-24,spam,comment,25,US,resolved,2.0,removed,auto,spam_queue,128
33359,2024-04-16,harassment,short,154,UK,resolved,25.0,removed,human,abuse_queue,29
33360,2024-05-20,spam,video,84,US,resolved,1.0,removed,auto,spam_queue,6967
33361,2024-08-12,spam,video,4089,Brazil,resolved,2.0,removed,auto,spam_queue,78
33362,2024-11-02,spam,comment,269,Germany,resolved,2.0,ignored,auto,spam_queue,4649
33363,2024-12-13,copyright,video,1154,Germany,resolved,33.0,removed,human,copyright_queue,5892
33364,2024-11-04,copyright,video,3047,UK,resolved,28.0,removed,human,copyright_queue,67
33365,2024-02-05,spam,comment,3216,US,resolved,39.0,rejected,human,spam_queue,3881
33366,2024-05-12,hate,video,80,UK,resolved,17.0,removed,human,abuse_queue,6
33367,2024-01-25,hate,short,4758,UK,resolved,31.0,warned,human,abuse_queue,1005
33368,2024-12-02,spam,video,247,Brazil,resolved,3.0,removed,auto,spam_queue,3546
33369,2024-02-06,harassment,comment,3814,Brazil,resolved,45.0,removed,human,abuse_queue,3792
33370,2024-01-19,hate,video,4926,Germany,resolved,37.0,removed,human,abuse_queue,4158
33371,2024-02-04,harassment,comment,980,UK,resolved,37.0,removed,human,abuse_queue,2285
33372,2024-12-28,spam,comment,4915,Germany,resolved,2.0,ignored,auto,spam_queue,6930
33373,2024-11-05,harassment,short,2037,Brazil,open,,removed,human,abuse_queue,281
33374,2024-01-06,spam,comment,367,Germany,resolved,2.0,removed,auto,spam_queue,7635
